"UNIQUE_ID","DSGN_CYCLE","COMID","SITE_ID"
"NRS_ID-10158","2000-04","24184540","EPA01-0123"
"NRS_ID-10159","2000-04","23568951","EPA01-0125"
"NRS_ID-10160","2000-04","24177645","EPA01-0126"
"NRS_ID-10161","2000-04","24178381","EPA01-0127"
"NRS_ID-10162","2000-04","24177201","EPA01-0128"
"NRS_CO-10378","2000-04","17900359","EPA01-0256"
"NRS_CO-10379","2000-04","1344168","EPA01-0257"
"NRS_CO-10380","2000-04","3111333","EPA01-0260"
"NRS_CO-10381","2000-04","190407","EPA01-0261"
"NRS_ID-10139","2000-04","23283587","1993SBOIA049"
"NRS_ID-10140","2000-04","24177645","1995SBOIC020"
"NRS_ID-10141","2000-04","23155924","1995SPOCA003"
"NRS_ID-10142","2000-04","24166784","1997SBOIA019"
"NRS_ID-10143","2000-04","23520061","1997SBOIB071"
"NRS_ID-10144","2000-04","23532691","1997SIDFM118"
"NRS_ID-10163","2000-04","24164207","EPA01-0129"
"NRS_ID-10164","2000-04","23377402","EPA01-0131"
"NRS_ID-10165","2000-04","23382557","EPA01-0132"
"NRS_ID-10166","2000-04","23386459","EPA01-0133"
"NRS_ID-10167","2000-04","23387087","EPA01-0134"
"NRS_ID-10168","2000-04","23251687","EPA01-0135"
"NRS_ID-10169","2000-04","23240420","EPA01-0136"
"NRS_ID-10170","2000-04","23479385","EPA01-0137"
"NRS_ID-10171","2000-04","23480499","EPA01-0138"
"NRS_ID-10172","2000-04","23503870","EPA01-0139"
"NRS_ID-10173","2000-04","23512982","EPA01-0141"
"NRS_ID-10145","2000-04","23156796","1997SPOCA004"
"NRS_ID-10146","2000-04","23227846","1998SIDFA041"
"NRS_ID-10183","2000-04","23315892","EPA01-0155"
"NRS_ID-10184","2000-04","23283697","EPA01-0156"
"NRS_ID-10185","2000-04","23284291","EPA01-0157"
"NRS_ID-10186","2000-04","23284673","EPA01-0158"
"NRS_ID-10187","2000-04","3059758","EPA01-0162"
"NRS_ID-10188","2000-04","23148814","EPA01-0164"
"NRS_ID-10189","2000-04","4472031","EPA01-0165"
"NRS_ID-10190","2000-04","4471111","EPA01-0418"
"NRS_ID-10191","2000-04","4602898","EPA01-0419"
"NRS_MT-10203","2000-04","3057710","MAD-0003"
"NRS_MT-10204","2000-04","3055744","MAD-0004"
"NRS_MT-10205","2000-04","3057930","MAD-0005"
"NRS_MT-10206","2000-04","12418069","MT222052"
"NRS_MT-10207","2000-04","12418111","MT224909"
"NRS_MT-10208","2000-04","12617848","MT335341"
"NRS_MT-10209","2000-04","13258315","MT405656"
"NRS_MT-10210","2000-04","9815287","MT420908"
"NRS_MT-10211","2000-04","12780417","MT634738"
"NRS_MT-10212","2000-04","22959351","SHB-0315"
"NRS_MT-10213","2000-04","22957219","WMTP04-R005"
"NRS_MT-10214","2000-04","22965350","WMTP04-R006"
"NRS_MT-10215","2000-04","22900694","WMTP99-R001"
"NRS_MT-10216","2000-04","12744253","WMTP99-R002"
"NRS_MT-10217","2000-04","12421189","WMTP99-R003"
"NRS_MT-10218","2000-04","12296938","WMTP99-R004"
"NRS_MT-10219","2000-04","12289136","WMTP99-R005"
"NRS_MT-10220","2000-04","9817353","WMTP99-R007"
"NRS_MT-10221","2000-04","12471930","WMTP99-R010"
"NRS_MT-10222","2000-04","24309873","WMTP99-R011"
"NRS_MT-10223","2000-04","4223860","WMTP99-R013"
"NRS_MT-10224","2000-04","3052560","WMTP99-R014"
"NRS_ID-10174","2000-04","23233059","EPA01-0142"
"NRS_ID-10175","2000-04","23227782","EPA01-0143"
"NRS_ID-10176","2000-04","24374416","EPA01-0145"
"NRS_ID-10177","2000-04","23460319","EPA01-0148"
"NRS_ID-10178","2000-04","23607630","EPA01-0149"
"NRS_ID-10179","2000-04","23582089","EPA01-0151"
"NRS_ID-10180","2000-04","23598045","EPA01-0152"
"NRS_ID-10181","2000-04","23300278","EPA01-0153"
"NRS_ID-10182","2000-04","23350483","EPA01-0154"
"NRS_MT-10230","2000-04","12743379","WMTP99-R031"
"NRS_MT-10231","2000-04","12351085","WMTP99-R032"
"NRS_MT-10232","2000-04","4216488","WMTP99-R033"
"NRS_MT-10233","2000-04","4264748","WMTP99-R035"
"NRS_MT-10234","2000-04","4265288","WMTP99-R036"
"NRS_MT-10235","2000-04","4171858","WMTP99-R038"
"NRS_MT-10236","2000-04","12744315","EPA01-0421"
"NRS_MT-10237","2000-04","12398612","EPA01-0424"
"NRS_MT-10238","2000-04","4368484","EPA01-0432"
"NRS_MT-10239","2000-04","24319902","EPA01-0448"
"NRS_MT-10240","2000-04","22977074","EPA01-0450"
"NRS_MT-10241","2000-04","24345057","EPA01-0452"
"NRS_MT-10242","2000-04","12744253","EPA01-0423"
"NRS_MT-10225","2000-04","4224750","WMTP99-R015"
"NRS_MT-10226","2000-04","22977072","WMTP99-R019"
"NRS_MT-10227","2000-04","12744315","WMTP99-R020"
"NRS_MT-10228","2000-04","12523419","WMTP99-R025"
"NRS_MT-10229","2000-04","12421265","WMTP99-R027"
"NRS_MT-10265","2000-04","22965476","EPA01-0453"
"NRS_MT-10266","2000-04","4319608","EPA01-0454"
"NRS_ND-10205","2000-04","14470059","ND233668"
"NRS_ND-10206","2000-04","13466546","ND293368"
"NRS_ND-10207","2000-04","14485464","ND552901"
"NRS_ND-10208","2000-04","14484968","ND590072"
"NRS_ND-10209","2000-04","14826897","WNDP01-R001"
"NRS_ND-10210","2000-04","13466672","WNDP01-R002"
"NRS_ND-10211","2000-04","14571638","WNDP01-R003"
"NRS_ND-10212","2000-04","9781765","WNDP01-R004"
"NRS_ND-10213","2000-04","14416265","WNDP02-R001"
"NRS_ND-10214","2000-04","14416705","WNDP02-R002"
"NRS_ND-10215","2000-04","14416453","WNDP02-R003"
"NRS_ND-10216","2000-04","14426422","WNDP02-R004"
"NRS_ND-10217","2000-04","14428482","WNDP02-R005"
"NRS_ND-10218","2000-04","14428622","WNDP02-R006"
"NRS_ND-10219","2000-04","909021023","WNDP02-R007"
"NRS_ND-10220","2000-04","14254571","WNDP02-R008"
"NRS_MT-10243","2000-04","12421265","EPA01-0425"
"NRS_MT-10244","2000-04","12418419","EPA01-0426"
"NRS_MT-10245","2000-04","12378137","EPA01-0427"
"NRS_MT-10246","2000-04","4264886","EPA01-0428"
"NRS_MT-10247","2000-04","12799788","EPA01-0429"
"NRS_MT-10248","2000-04","7186008","EPA01-0430"
"NRS_MT-10249","2000-04","4368592","EPA01-0431"
"NRS_MT-10250","2000-04","4365810","EPA01-0434"
"NRS_MT-10251","2000-04","4365280","EPA01-0435"
"NRS_MT-10252","2000-04","4368708","EPA01-0436"
"NRS_MT-10253","2000-04","3856337","EPA01-0437"
"NRS_ND-10221","2000-04","14144081","WNDP02-R009"
"NRS_ND-10222","2000-04","14434881","WNDP02-R010"
"NRS_ND-10223","2000-04","14439898","WNDP02-R011"
"NRS_ND-10224","2000-04","14825241","WNDP02-R012"
"NRS_ND-10225","2000-04","16224877","WNDP03-R001"
"NRS_ND-10226","2000-04","16247055","WNDP03-R002"
"NRS_ND-10227","2000-04","21530980","WNDP03-R003"
"NRS_ND-10228","2000-04","14586327","WNDP03-R004"
"NRS_ND-10229","2000-04","21534306","WNDP03-R005"
"NRS_ND-10230","2000-04","21530030","WNDP03-R006"
"NRS_ND-10231","2000-04","16247217","WNDP03-R007"
"NRS_MT-10254","2000-04","3855635","EPA01-0438"
"NRS_MT-10255","2000-04","3855617","EPA01-0439"
"NRS_MT-10256","2000-04","3052544","EPA01-0440"
"NRS_MT-10257","2000-04","3054580","EPA01-0441"
"NRS_MT-10258","2000-04","4223860","EPA01-0442"
"NRS_MT-10259","2000-04","4213766","EPA01-0443"
"NRS_MT-10260","2000-04","4224626","EPA01-0445"
"NRS_MT-10261","2000-04","4224750","EPA01-0446"
"NRS_MT-10262","2000-04","24309875","EPA01-0447"
"NRS_MT-10263","2000-04","22977424","EPA01-0449"
"NRS_MT-10264","2000-04","22900694","EPA01-0451"
"NRS_ND-10232","2000-04","16248681","WNDP03-R008"
"NRS_ND-10233","2000-04","16249807","WNDP03-R009"
"NRS_ND-10234","2000-04","14439900","WNDP99-R001"
"NRS_ND-10235","2000-04","14434913","WNDP99-R002"
"NRS_ND-10236","2000-04","14434913","WNDP99-R003"
"NRS_ND-10237","2000-04","14439898","WNDP99-R004"
"NRS_ND-10238","2000-04","14143957","WNDP99-R005"
"NRS_ND-10239","2000-04","14172673","WNDP99-R006"
"NRS_ND-10240","2000-04","14050271","WNDP99-R007"
"NRS_ND-10241","2000-04","14049063","WNDP99-R008"
"NRS_ND-10242","2000-04","14156480","WNDP99-R009"
"NRS_ND-10243","2000-04","14049111","WNDP99-R010"
"NRS_ND-10244","2000-04","9789034","EPA01-0457"
"NRS_ND-10245","2000-04","14569800","EPA01-0458"
"NRS_ND-10246","2000-04","11498912","EPA01-0465"
"NRS_ND-10247","2000-04","14440046","EPA01-0468"
"NRS_ND-10248","2000-04","9789690","EPA01-0456"
"NRS_ND-10249","2000-04","16235433","EPA01-0459"
"NRS_ND-10250","2000-04","16235901","EPA01-0460"
"NRS_ND-10251","2000-04","909021023","EPA01-0463"
"NRS_ND-10252","2000-04","14827677","EPA01-0464"
"NRS_ND-10253","2000-04","14267516","EPA01-0467"
"NRS_NV-10226","2000-04","23284493","NV84955"
"NRS_NV-10227","2000-04","23196176","NV87104"
"NRS_NV-10228","2000-04","11136534","NV94550"
"NRS_NV-10229","2000-04","10406910","EPA01-0109"
"NRS_NV-10230","2000-04","11338865","EPA01-0111"
"NRS_NV-10231","2000-04","11337849","EPA01-0112"
"NRS_NV-10232","2000-04","20635108","EPA01-0113"
"NRS_NV-10233","2000-04","11277470","EPA01-0114"
"NRS_NV-10234","2000-04","11138096","EPA01-0115"
"NRS_NV-10235","2000-04","11851167","EPA01-0116"
"NRS_NV-10236","2000-04","11135370","EPA01-0117"
"NRS_NV-10237","2000-04","10786484","EPA01-0119"
"NRS_ND-10254","2000-04","14434909","EPA01-0469"
"NRS_ND-10255","2000-04","14416883","EPA01-0470"
"NRS_ND-10256","2000-04","14156476","EPA01-0471"
"NRS_ND-10257","2000-04","14172483","EPA01-0472"
"NRS_NV-10209","2000-04","23335546","NV102697"
"NRS_NV-10210","2000-04","10776720","NV131801"
"NRS_NV-10211","2000-04","11311465","NV188836"
"NRS_NV-10212","2000-04","10787088","NV196887"
"NRS_NV-10213","2000-04","10786460","NV202758"
"NRS_NV-10214","2000-04","8935398","NV249709"
"NRS_NV-10215","2000-04","8922459","NV286623"
"NRS_NV-10238","2000-04","10752657","EPA01-0121"
"NRS_NV-10239","2000-04","10786082","EPA01-0122"
"NRS_NV-10240","2000-04","19802567","EPA01-0501"
"NRS_NV-10241","2000-04","11396982","EPA01-0502"
"NRS_NV-10242","2000-04","11385122","EPA01-0503"
"NRS_NV-10243","2000-04","11125493","EPA01-0504"
"NRS_NV-10244","2000-04","19827942","EPA01-0505"
"NRS_NV-10245","2000-04","11126549","EPA01-0506"
"NRS_NV-10246","2000-04","19871948","EPA01-0507"
"NRS_NV-10247","2000-04","11179203","EPA01-0508"
"NRS_NV-10248","2000-04","11177765","EPA01-0509"
"NRS_NV-10216","2000-04","10742322","NV295672"
"NRS_NV-10217","2000-04","11179241","NV315740"
"NRS_NV-10218","2000-04","11125321","NV323432"
"NRS_NV-10219","2000-04","10409530","NV343320"
"NRS_NV-10220","2000-04","19857806","NV375117"
"NRS_NV-10221","2000-04","19857940","NV379814"
"NRS_NV-10222","2000-04","11848861","NV42032"
"NRS_NV-10223","2000-04","11848893","NV47930"
"NRS_NV-10224","2000-04","11849169","NV50633"
"NRS_NV-10225","2000-04","11849281","NV52961"
"NRS_NV-10263","2000-04","11178979","EPA02-018"
"NRS_NV-10264","2000-04","11123045","EPA02-019"
"NRS_NV-10265","2000-04","11124943","EPA02-020"
"NRS_NV-10266","2000-04","11122601","EPA02-021"
"NRS_NV-10267","2000-04","11123015","EPA02-023"
"NRS_NV-10268","2000-04","11385676","EPA02-024"
"NRS_NV-10269","2000-04","11335523","EPA02-026"
"NRS_NV-10270","2000-04","11337719","EPA02-027"
"NRS_NV-10271","2000-04","11339059","EPA02-028"
"NRS_NV-10272","2000-04","10696935","EPA02-029"
"NRS_NV-10273","2000-04","10696925","EPA02-030"
"NRS_NV-10274","2000-04","11177725","EPA02-031"
"NRS_NV-10275","2000-04","11336317","EPA02-032"
"NRS_NV-10249","2000-04","10694147","EPA01-0510"
"NRS_NV-10250","2000-04","10696957","EPA01-0512"
"NRS_NV-10251","2000-04","8935184","EPA01-0513"
"NRS_NV-10252","2000-04","10409530","EPA02-006"
"NRS_NV-10253","2000-04","10407586","EPA02-007"
"NRS_NV-10254","2000-04","11340177","EPA02-008"
"NRS_NV-10255","2000-04","11337757","EPA02-009"
"NRS_NV-10256","2000-04","11338023","EPA02-010"
"NRS_NV-10257","2000-04","11125301","EPA02-012"
"NRS_NV-10258","2000-04","11125257","EPA02-013"
"NRS_NV-10259","2000-04","10696951","EPA02-014"
"NRS_NV-10276","2000-04","11338567","EPA02-033"
"NRS_NV-10277","2000-04","10409536","EPA02-034"
"NRS_NV-10278","2000-04","10407448","EPA02-035"
"NRS_OR-10425","2000-04","23752326","ORSE04-R002"
"NRS_OR-10426","2000-04","23894562","ORSE04-R003"
"NRS_OR-10427","2000-04","24057153","ORSE04-R005"
"NRS_OR-10428","2000-04","24072957","ORSE04-R009"
"NRS_OR-10429","2000-04","24075543","ORSE04-R010"
"NRS_OR-10430","2000-04","24073571","ORSE04-R011"
"NRS_OR-10431","2000-04","24081593","ORSE04-R014"
"NRS_OR-10432","2000-04","24091964","ORSE04-R015"
"NRS_OR-10433","2000-04","24057439","ORSE04-R020"
"NRS_OR-10434","2000-04","24044629","ORSE04-R021"
"NRS_OR-10435","2000-04","24074869","ORSE04-R022"
"NRS_OR-10436","2000-04","24527366","OSM04461-0001"
"NRS_OR-10437","2000-04","24527382","OSM04461-0002"
"NRS_OR-10438","2000-04","24527362","OSM04461-0004"
"NRS_OR-10439","2000-04","24527354","OSM04461-0005"
"NRS_OR-10440","2000-04","24527350","OSM04461-0006"
"NRS_OR-10441","2000-04","24527350","OSM04461-0007"
"NRS_OR-10442","2000-04","24527314","OSM04461-0008"
"NRS_OR-10443","2000-04","23945431","EPA01-S10"
"NRS_OR-10444","2000-04","23945325","EPA01-S12_1"
"NRS_NV-10260","2000-04","10407094","EPA02-015"
"NRS_NV-10261","2000-04","11179085","EPA02-016"
"NRS_NV-10262","2000-04","11178927","EPA02-017"
"NRS_OR-10446","2000-04","23886182","EPA01-S204"
"NRS_OR-10447","2000-04","23881390","EPA01-S205"
"NRS_OR-10448","2000-04","23940973","EPA01-S209"
"NRS_OR-10449","2000-04","23902719","EPA01-S219"
"NRS_OR-10450","2000-04","23759496","EPA01-S221"
"NRS_OR-10451","2000-04","23759498","EPA01-S222"
"NRS_OR-10452","2000-04","23923542","EPA01-S23"
"NRS_OR-10453","2000-04","23751914","EPA01-S232"
"NRS_OR-10445","2000-04","23886166","EPA01-S203"
"NRS_SD-10232","2000-04","11757874","WSDP02-R009"
"NRS_SD-10233","2000-04","11758586","WSDP02-R010"
"NRS_SD-10234","2000-04","7225332","WSDP02-R011"
"NRS_SD-10235","2000-04","11593451","WSDP02-R012"
"NRS_SD-10236","2000-04","4112142","WSDP02-R013"
"NRS_SD-10237","2000-04","4112566","WSDP02-R014"
"NRS_SD-10238","2000-04","9373374","WSDP02-R015"
"NRS_SD-10239","2000-04","7223576","WSDP02-R016"
"NRS_SD-10240","2000-04","17533391","WSDP03-R017"
"NRS_SD-10241","2000-04","12685005","WSDP03-R018"
"NRS_OR-10454","2000-04","23752924","EPA01-S233"
"NRS_OR-10455","2000-04","23752932","EPA01-S234"
"NRS_OR-10456","2000-04","23773257","EPA01-S237"
"NRS_OR-10457","2000-04","23923530","EPA01-S24"
"NRS_OR-10458","2000-04","23781569","EPA01-S240"
"NRS_OR-10459","2000-04","23752538","EPA01-S32"
"NRS_OR-10460","2000-04","23752560","EPA01-S33"
"NRS_OR-10461","2000-04","23736455","EPA01-S38"
"NRS_OR-10462","2000-04","23735847","EPA01-S39"
"NRS_OR-10463","2000-04","23877179","EPA01-S402"
"NRS_OR-10464","2000-04","23949695","EPA01-S419"
"NRS_OR-10465","2000-04","23901651","EPA01-S455"
"NRS_SD-10242","2000-04","16014512","WSDP03-R019"
"NRS_SD-10243","2000-04","16073500","WSDP03-R020"
"NRS_SD-10244","2000-04","20179873","WSDP03-R021"
"NRS_SD-10245","2000-04","16076818","WSDP03-R022"
"NRS_SD-10246","2000-04","21832337","WSDP03-R023"
"NRS_SD-10247","2000-04","11601587","WSDP03-R025"
"NRS_SD-10248","2000-04","12699182","WSDP03-R026"
"NRS_SD-10249","2000-04","12664842","WSDP03-R027"
"NRS_SD-10250","2000-04","12668588","WSDP03-R028"
"NRS_SD-10251","2000-04","11652820","WSDP03-R029"
"NRS_SD-10252","2000-04","11446173","WSDP03-R032"
"NRS_OR-10466","2000-04","24505662","EPA01-S462-3"
"NRS_OR-10467","2000-04","23774053","EPA01-S477-1"
"NRS_OR-10468","2000-04","23753434","EPA01-S485"
"NRS_OR-10469","2000-04","23809492","EPA01-S496"
"NRS_OR-10470","2000-04","24242845","EPA01-S774"
"NRS_OR-10471","2000-04","23921110","EPA01-S8"
"NRS_OR-10472","2000-04","23915143","EPA01-S823_3"
"NRS_OR-10473","2000-04","23920570","EPA01-S9"
"NRS_SD-10224","2000-04","21833461","WSDP02-R001"
"NRS_SD-10225","2000-04","19242263","WSDP02-R002"
"NRS_SD-10226","2000-04","11537025","WSDP02-R003"
"NRS_SD-10253","2000-04","21833833","WSDP04-R033"
"NRS_SD-10254","2000-04","16184930","WSDP04-R034"
"NRS_SD-10255","2000-04","20181285","WSDP04-R035"
"NRS_SD-10256","2000-04","20182993","WSDP04-R036"
"NRS_SD-10257","2000-04","16184610","WSDP04-R038"
"NRS_SD-10258","2000-04","16073096","WSDP04-R040"
"NRS_SD-10259","2000-04","16073458","WSDP04-R041"
"NRS_SD-10260","2000-04","14375909","WSDP04-R044"
"NRS_SD-10261","2000-04","16184910","WSDP04-R045"
"NRS_SD-10262","2000-04","16072988","WSDP04-R046"
"NRS_SD-10263","2000-04","16175434","WSDP04-R047"
"NRS_SD-10264","2000-04","16074154","WSDP04-R048"
"NRS_SD-10265","2000-04","20179805","WSDP04-R049"
"NRS_SD-10266","2000-04","16013194","WSDP04-R050"
"NRS_SD-10267","2000-04","7218820","WSDP04-R051"
"NRS_SD-10268","2000-04","14490688","WSDP04-R052"
"NRS_SD-10269","2000-04","17533727","EPAR8-01"
"NRS_SD-10270","2000-04","20179805","EPAR8-010"
"NRS_SD-10271","2000-04","7218820","EPAR8-013"
"NRS_SD-10272","2000-04","5481841","EPAR8-02"
"NRS_SD-10273","2000-04","5482191","EPAR8-04"
"NRS_SD-10274","2000-04","9385393","EPAR8-05"
"NRS_SD-10275","2000-04","17532989","EPAR8-06"
"NRS_SD-10227","2000-04","16074256","WSDP02-R004"
"NRS_SD-10228","2000-04","11653342","WSDP02-R005"
"NRS_SD-10229","2000-04","16013962","WSDP02-R006"
"NRS_SD-10230","2000-04","12667234","WSDP02-R007"
"NRS_SD-10231","2000-04","11757916","WSDP02-R008"
"NRS_UT-10186","2000-04","10273928","WUTP02-R014"
"NRS_UT-10187","2000-04","10089352","WUTP02-R015"
"NRS_UT-10188","2000-04","3279239","WUTP02-R016"
"NRS_UT-10189","2000-04","10092170","WUTP02-R100"
"NRS_UT-10190","2000-04","7888026","WUTP02-R101"
"NRS_UT-10191","2000-04","10373726","WUTP02-R102"
"NRS_SD-10276","2000-04","14400276","EPAR8-08"
"NRS_SD-10277","2000-04","14400434","EPAR8-09"
"NRS_SD-10278","2000-04","9373382","EPAR8-A10"
"NRS_SD-10279","2000-04","16013194","EPAR8-A12"
"NRS_SD-10280","2000-04","5481955","EPAR8-A2"
"NRS_SD-10281","2000-04","5481981","EPAR8-A3"
"NRS_SD-10282","2000-04","14396008","EPAR8-A5"
"NRS_SD-10283","2000-04","14396468","EPAR8-A6"
"NRS_SD-10284","2000-04","14396300","EPAR8-A7"
"NRS_SD-10285","2000-04","12699190","EPAR8-A9"
"NRS_UT-10169","2000-04","18382081","UT111142"
"NRS_UT-10192","2000-04","11976681","WUTP02-R103"
"NRS_UT-10193","2000-04","3522159","WUTP02-R104"
"NRS_UT-10194","2000-04","3277839","WUTP03-R001"
"NRS_UT-10195","2000-04","3277833","WUTP03-R002"
"NRS_UT-10196","2000-04","3277707","WUTP03-R003"
"NRS_UT-10197","2000-04","4901895","WUTP03-R004"
"NRS_UT-10198","2000-04","10818022","WUTP03-R005"
"NRS_UT-10199","2000-04","665008","WUTP03-R006"
"NRS_UT-10200","2000-04","666218","WUTP03-R007"
"NRS_UT-10201","2000-04","10274358","WUTP03-R008"
"NRS_UT-10202","2000-04","664528","WUTP03-R009"
"NRS_UT-10170","2000-04","14597681","UT142695"
"NRS_UT-10171","2000-04","10274176","UT16163"
"NRS_UT-10172","2000-04","10275820","UT16515"
"NRS_UT-10173","2000-04","10039874","UT25141"
"NRS_UT-10174","2000-04","11978245","UT26728"
"NRS_UT-10175","2000-04","14599549","WUTP02-R001"
"NRS_UT-10176","2000-04","3199208","WUTP02-R002"
"NRS_UT-10177","2000-04","10039428","WUTP02-R003"
"NRS_UT-10178","2000-04","11966735","WUTP02-R004"
"NRS_UT-10179","2000-04","4875325","WUTP02-R005"
"NRS_UT-10180","2000-04","3896517","WUTP02-R006"
"NRS_UT-10181","2000-04","3897681","WUTP02-R008"
"NRS_UT-10182","2000-04","3897665","WUTP02-R010"
"NRS_UT-10183","2000-04","4901923","WUTP02-R011"
"NRS_UT-10184","2000-04","23186315","WUTP02-R012"
"NRS_UT-10185","2000-04","10405598","WUTP02-R013"
"NRS_UT-10222","2000-04","10023092","EPA01-0403"
"NRS_UT-10223","2000-04","10817934","EPA01-0404"
"NRS_UT-10224","2000-04","14600537","EPA01-0405"
"NRS_UT-10225","2000-04","10818090","EPA01-0406"
"NRS_UT-10226","2000-04","1215353","EPA01-0407"
"NRS_UT-10227","2000-04","1215175","EPA01-0408"
"NRS_UT-10228","2000-04","1214885","EPA01-0409"
"NRS_UT-10203","2000-04","3279401","WUTP03-R030"
"NRS_UT-10204","2000-04","4887901","WUTP03-R031"
"NRS_UT-10205","2000-04","1201362","WUTP04-R001"
"NRS_UT-10206","2000-04","10023776","WUTP04-R002"
"NRS_UT-10207","2000-04","3507123","WUTP04-R004"
"NRS_UT-10208","2000-04","10395629","WUTP04-R006"
"NRS_UT-10209","2000-04","4895269","EPA01-0225"
"NRS_UT-10210","2000-04","10806661","EPA01-0226"
"NRS_UT-10211","2000-04","3277675","EPA01-0227"
"NRS_UT-10212","2000-04","3276997","EPA01-0228"
"NRS_UT-10213","2000-04","4901103","EPA01-0229"
"NRS_UT-10229","2000-04","1203470","EPA01-0410"
"NRS_UT-10230","2000-04","10274220","EPA01-0412"
"NRS_UT-10231","2000-04","10389350","EPA01-0413"
"NRS_UT-10232","2000-04","664184","EPA01-0414"
"NRS_UT-10233","2000-04","664414","EPA01-0415"
"NRS_UT-10234","2000-04","664510","EPA01-0416"
"NRS_UT-10235","2000-04","4563106","EPA01-0417"
"NRS_UT-10236","2000-04","10683134","EPA02-001"
"NRS_UT-10237","2000-04","10682558","EPA02-002"
"NRS_UT-10238","2000-04","10683178","EPA02-003"
"NRS_UT-10239","2000-04","10682676","EPA02-004"
"NRS_UT-10214","2000-04","4900817","EPA01-0230"
"NRS_UT-10215","2000-04","4901895","EPA01-0231"
"NRS_UT-10216","2000-04","1399314","EPA01-0232"
"NRS_UT-10217","2000-04","3378687","EPA01-0234"
"NRS_UT-10218","2000-04","10348964","EPA01-0235"
"NRS_UT-10219","2000-04","10374230","EPA01-0236"
"NRS_UT-10220","2000-04","3199240","EPA01-0237"
"NRS_UT-10221","2000-04","10023596","EPA01-0401"
"NRS_WA-10309","2000-04","24256869","EPA01-S251"
"NRS_WA-10310","2000-04","24505512","EPA01-S30"
"NRS_WA-10311","2000-04","23963233","EPA01-S40"
"NRS_UT-10240","2000-04","10682632","EPA02-005"
"NRS_WA-10291","2000-04","24228015","WWAP04-R001"
"NRS_WA-10292","2000-04","24423325","WWAP04-R005"
"NRS_WA-10293","2000-04","24287266","WWAP04-R017"
"NRS_WA-10294","2000-04","23970689","WWAP04-R019"
"NRS_WA-10295","2000-04","24287060","WWAP04-R021"
"NRS_WA-10296","2000-04","23743942","WWAP04-R041"
"NRS_WA-10297","2000-04","24423329","WWAP04-R043"
"NRS_WA-10298","2000-04","24126417","WWAP04-R044"
"NRS_WA-10299","2000-04","24126143","WWAP04-R048"
"NRS_WA-10300","2000-04","24255843","WWAP04-R053"
"NRS_WA-10301","2000-04","24383499","WWAP04-R058"
"NRS_WA-10302","2000-04","24256869","WWAP04-R059"
"NRS_WA-10303","2000-04","23442137","WWAP04-R215"
"NRS_WA-10304","2000-04","23839652","WWAP04-R264"
"NRS_WA-10305","2000-04","23970691","WWAP04-R919"
